structure_no,latitude,longitude,inside_shakemap,pga_raw,pga
      33 0424L ,37.46624722222222,-121.90557222222223,True,-6.607598781585693,0.0013500700734958074
      33 0424R ,37.46631111111111,-121.90514722222223,True,-6.607598781585693,0.0013500700734958074
      33 0427L ,37.49048611111111,-121.91849166666667,True,-6.625650405883789,0.0013259177657998361
      33 0427R ,37.490836111111115,-121.9182888888889,True,-6.625650405883789,0.0013259177657998361
      33 0428L ,37.49513888888889,-121.92330555555556,True,-6.601591110229492,0.001358205263110022
      33 0428R ,37.49538888888889,-121.92297222222223,True,-6.601591110229492,0.001358205263110022
      33 0429L ,37.505833333333335,-121.93477777777778,True,-6.579790115356445,0.0013881406136610876
      33 0429R ,37.506,-121.93438888888889,True,-6.579790115356445,0.0013881406136610876
      33 0431  ,37.7008,-121.84902777777778,True,-6.5865936279296875,0.0013787284357835914
      33 0432G ,37.68840833333333,-122.09528055555555,True,-6.87101411819458,0.0010374244599524291
      33 0436F ,37.689119444444444,-122.09893333333333,True,-6.87101411819458,0.0010374244599524291
      33 0438L ,37.474608333333336,-121.91102500000001,True,-6.544076442718506,0.0014386121099160497
      33 0438R ,37.47426111111111,-121.91055555555556,True,-6.544076442718506,0.0014386121099160497
      33 0439L ,37.48415277777778,-121.91414722222223,True,-6.625650405883789,0.0013259177657998361
      33 0439R ,37.484366666666666,-121.91386666666668,True,-6.625650405883789,0.0013259177657998361
      33 0443  ,37.689055555555555,-122.09469166666666,True,-6.87101411819458,0.0010374244599524291
      33 0445  ,37.63648888888889,-122.10029166666666,True,-6.622480392456055,0.0013301276120306436
      33 0473  ,37.70198333333334,-121.90149444444445,True,-6.5591816902160645,0.001417044817666263
      33 0474  ,37.70191944444445,-121.90341388888889,True,-6.5591816902160645,0.001417044817666263
      33 0499  ,37.701011111111114,-122.02867499999999,True,-6.961222171783447,0.0009479373240336304
      33 0501  ,37.701122222222224,-121.80826944444445,True,-6.5376458168029785,0.0014478930955227607
      33 0507  ,37.69040277777778,-121.91895555555556,True,-6.589537143707275,0.0013746760938719166
      33 0508  ,37.54058611111111,-122.06765277777778,True,-6.477964401245117,0.0015369360823875966
      33 0509L ,37.54949166666667,-122.05546666666666,True,-6.493649005889893,0.0015130179114327769
      33 0509R ,37.549216666666666,-122.05541111111111,True,-6.493649005889893,0.0015130179114327769
      33 0510L ,37.551716666666664,-122.05244444444445,True,-6.493649005889893,0.0015130179114327769
      33 0510R ,37.55158611111111,-122.0522111111111,True,-6.493649005889893,0.0015130179114327769
      33 0511  ,37.55642222222222,-122.04540555555555,True,-6.493649005889893,0.0015130179114327769
      33 0515  ,37.570619444444446,-122.045625,True,-6.511862754821777,0.0014857096310802625
      33 0516  ,37.677791666666664,-121.91402777777779,True,-6.589537143707275,0.0013746760938719166
      33 0523K ,37.68987222222222,-122.09250555555555,True,-6.87101411819458,0.0010374244599524291
      33 0524F ,37.689930555555556,-122.09684444444444,True,-6.87101411819458,0.0010374244599524291
      33 0525G ,37.69049166666667,-122.09618055555555,True,-6.87101411819458,0.0010374244599524291
      33 0526G ,37.68969722222222,-122.09722777777777,True,-6.87101411819458,0.0010374244599524291
      33 0540G ,37.69073333333333,-122.12533333333333,True,-6.680699348449707,0.0012549000532056337
      33 0551  ,37.701283333333336,-121.90638333333334,True,-6.5591816902160645,0.001417044817666263
      33 0553F ,37.56250555555555,-122.03993055555556,True,-6.5105133056640625,0.0014877158740475244
      33 0580S ,37.68855833333333,-121.917225,True,-6.589537143707275,0.0013746760938719166
      33 0581S ,37.689474999999995,-121.91711388888889,True,-6.589537143707275,0.0013746760938719166
      33 0582S ,37.69065833333333,-121.91757222222223,True,-6.589537143707275,0.0013746760938719166
      33 0583  ,37.70567777777778,-122.16273611111112,True,-6.718277931213379,0.0012086177457906848
      33 0584  ,37.70113611111111,-121.88788611111111,True,-6.575492858886719,0.0013941186452621226
      33 0585  ,37.70102222222223,-121.87187499999999,True,-6.567132949829102,0.0014058222025277224
      33 0591  ,37.52205,-121.98768611111112,True,-6.504490375518799,0.001496703321046841
      33 0618  ,37.57864722222222,-122.04865833333334,True,-6.531829357147217,0.001456339246835963
      33 0619R ,37.688925,-122.11385277777777,True,-6.6748881340026855,0.0012622137767501966
      33 0628F ,37.70160277777778,-121.91715,True,-6.5706467628479,0.0014008910747744822
      33 0631  ,37.59859166666667,-122.06141666666666,True,-6.557331562042236,0.0014196689589573413
      33 0641R ,37.69101666666666,-122.0755361111111,True,-6.977035045623779,0.0009330656029294028
      33 0642K ,37.701350000000005,-121.9193638888889,True,-6.5706467628479,0.0014008910747744822
      33 0643G ,37.70055277777778,-121.92065000000001,True,-6.5706467628479,0.0014008910747744822
      33 0644F ,37.702786111111116,-121.92401944444445,True,-6.5706467628479,0.0014008910747744822
      33 0645S ,37.70477777777778,-121.92342777777779,True,-6.5706467628479,0.0014008910747744822
      33 0665F ,37.48095,-121.935625,True,-6.558381080627441,0.0014181797716016737
      33 0666F ,37.484094444444445,-121.93806666666667,True,-6.558381080627441,0.0014181797716016737
      33 0667  ,37.483422222222224,-121.93752777777779,True,-6.558381080627441,0.0014181797716016737
      33 0668  ,37.48411111111111,-121.93495833333334,True,-6.558381080627441,0.0014181797716016737
      33 0669  ,37.486266666666666,-121.93380555555557,True,-6.558381080627441,0.0014181797716016737
      33 0673  ,37.71177222222222,-121.71661111111112,True,-6.5559468269348145,0.0014216361861356505
      33 0675  ,37.690999999999995,-122.082725,True,-6.977035045623779,0.0009330656029294028
      33 0676G ,37.64601388888889,-122.09420555555555,True,-6.623846054077148,0.0013283123476003458
      33 0677  ,37.643969444444444,-122.09405833333332,True,-6.623846054077148,0.0013283123476003458
      33 0678F ,37.64546388888889,-122.09468055555556,True,-6.623846054077148,0.0013283123476003458
      33 0679G ,37.642649999999996,-122.09416666666667,True,-6.623846054077148,0.0013283123476003458
      33 0710  ,37.65368055555555,-121.80559722222222,True,-6.461822509765625,0.0015619464521199407
      33 0711  ,37.675925,-121.80559444444444,True,-6.4496636390686035,0.0015810538840641047
      33 0713  ,37.679674999999996,-121.805125,True,-6.4496636390686035,0.0015810538840641047
      33 0722  ,37.69925833333333,-121.78518888888888,True,-6.637837886810303,0.0013098562418845086
      33 0723  ,37.70033888888889,-121.80233888888888,True,-6.5376458168029785,0.0014478930955227607
      33 0724  ,37.696438888888885,-121.805075,True,-6.5376458168029785,0.0014478930955227607
      33 0726R ,37.68944444444444,-122.10552777777777,True,-6.87101411819458,0.0010374244599524291
      33 0733  ,37.691205555555555,-122.07077777777778,True,-6.799436569213867,0.001114402859871463
      33 0735  ,37.71025,-122.167125,True,-6.742725849151611,0.0011794278285617475
      33 0736  ,37.71892777777778,-122.17722777777779,True,-6.744799613952637,0.001176984506958321
      33 0739  ,37.69096666666666,-122.12773888888889,True,-6.680699348449707,0.0012549000532056337
      33 0750  ,37.639380555555555,-122.09729444444444,True,-6.622480392456055,0.0013301276120306436
      33 0756  ,37.692611111111106,-122.14026111111112,True,-6.730042934417725,0.0011944816726651292
      33 0756Y ,37.69260833333333,-122.1389,True,-6.730042934417725,0.0011944816726651292
      33 0757Y ,37.53018333333333,-122.06874444444443,True,-6.477964401245117,0.0015369360823875966
      33 0758  ,37.56236111111111,-121.90547222222223,True,-6.781299591064453,0.001134799164747931
      33 0759  ,37.598888888888894,-121.93957222222222,True,-6.83509635925293,0.0010753636890177192
      33C0007  ,37.59692777777778,-121.89036944444445,True,-6.79770565032959,0.0011163334712100972
      33C0017  ,37.57817777777778,-121.968975,True,-6.882751941680908,0.0010253185423155502
      33C0023  ,37.69727777777778,-122.04126944444444,True,-6.961222171783447,0.0009479373240336304
      33C0025  ,37.63744722222222,-121.89073888888889,True,-6.710213661193848,0.001218403771184692
      33C0043  ,37.70492222222222,-121.9186888888889,True,-6.5706467628479,0.0014008910747744822
      33C0054  ,37.69393611111111,-122.08699999999999,True,-6.838695526123047,0.0010715002324379439
      33C0056L ,37.59084166666667,-122.03447222222222,True,-6.550321102142334,0.0014296564588447498
      33C0056R ,37.59070833333334,-122.03458333333333,True,-6.550321102142334,0.0014296564588447498
      33C0058  ,37.66466666666666,-121.87391388888888,True,-6.533292770385742,0.0014542095793742087
      33C0059  ,37.58057777777778,-122.05198333333333,True,-6.531829357147217,0.001456339246835963
      33C0069  ,37.513263888888886,-121.95160555555556,True,-6.47908878326416,0.0015352089502522588
      33C0070  ,37.67773333333333,-121.78927777777777,True,-6.443385124206543,0.0015910117820667569
      33C0071  ,37.67874166666667,-122.07681944444444,True,-6.977035045623779,0.0009330656029294028
      33C0073  ,37.53480555555555,-121.85353333333333,True,-6.612506866455078,0.001343460049543976
      33C0075  ,37.693977777777775,-122.05998888888888,True,-6.857222080230713,0.0010518317822772476
      33C0077  ,37.70232222222222,-122.05383611111111,True,-6.970008373260498,0.0009396450379104777
      33C0078  ,37.70455833333334,-122.043875,True,-6.970008373260498,0.0009396450379104777
      33C0079  ,37.69974722222222,-121.77357777777777,True,-6.612865447998047,0.001342978395927703
      33C0082  ,37.68472499999999,-122.13853333333334,True,-6.680699348449707,0.0012549000532056337
      33C0086  ,37.69182222222222,-122.05904166666666,True,-6.857222080230713,0.0010518317822772476
      33C0087  ,37.708525,-122.04064166666666,True,-6.962225437164307,0.0009469867682427929
      33C0088  ,37.71340555555556,-122.04019166666666,True,-6.962225437164307,0.0009469867682427929
      33C0093  ,37.659194444444445,-122.094,True,-6.644678115844727,0.0013009270986953441
      33C0098  ,37.69723055555555,-122.12976666666665,True,-6.730042934417725,0.0011944816726651292
      33C0099  ,37.688877777777776,-121.87783611111111,True,-6.533686637878418,0.0014536369262754785
      33C0101L ,37.68012222222222,-121.90347222222223,True,-6.538990020751953,0.0014459481394077703
      33C0101R ,37.68020277777777,-121.90323333333333,True,-6.538990020751953,0.0014459481394077703
      33C0103  ,37.66770277777778,-121.88412777777778,True,-6.533088207244873,0.0014545070874818064
      33C0106  ,37.60978333333333,-122.08359444444444,True,-6.6077704429626465,0.0013498383384985514
      33C0110  ,37.565063888888886,-122.06696388888888,True,-6.510254383087158,0.0014881011271485447
      33C0111  ,37.57799722222222,-122.02575,True,-6.550321102142334,0.0014296564588447498
      33C0113  ,37.59658888888889,-122.07154722222222,True,-6.557331562042236,0.0014196689589573413
      33C0114  ,37.61427777777778,-122.06576388888888,True,-6.570927619934082,0.0014004976798356274
      33C0120  ,37.58656666666667,-122.02166111111111,True,-6.541487693786621,0.001442341140157974
      33C0121  ,37.53811111111111,-121.56527777777778,True,-6.724020004272461,0.0012016976612231635
      33C0122  ,37.55331388888889,-121.57291388888889,True,-6.736090183258057,0.0011872801414272048
      33C0123  ,37.611891666666665,-121.68641666666667,True,-6.627445220947266,0.0013235401229736976
      33C0124  ,37.626308333333334,-121.70419722222222,True,-6.604648590087891,0.0013540589197851573
      33C0125  ,37.6565,-121.72686111111112,True,-6.5653462409973145,0.0014083362427330167
      33C0126  ,37.57673055555556,-121.86500833333332,True,-6.653713226318359,0.0012892260185161596
      33C0129  ,37.68091944444444,-121.71846666666667,True,-6.507868766784668,0.0014916554033411744
      33C0132  ,37.65526111111111,-121.90522222222222,True,-6.576280117034912,0.0013930215459059584
      33C0134  ,37.69082222222222,-122.18356666666666,True,-6.428856372833252,0.0016142959319167232
      33C0135  ,37.57183055555556,-122.01431111111111,True,-6.507589817047119,0.0014920715582649046
      33C0137  ,37.53481111111111,-122.02686111111112,True,-6.484935283660889,0.0015262595373805653
      33C0138  ,37.60586666666667,-122.02719166666667,True,-6.680686950683594,0.0012549156112594312
      33C0141  ,37.67777222222222,-122.08204444444443,True,-6.977035045623779,0.0009330656029294028
      33C0142  ,37.59771666666667,-122.06626666666666,True,-6.557331562042236,0.0014196689589573413
      33C0143  ,37.59666111111111,-122.07083333333333,True,-6.557331562042236,0.0014196689589573413
      33C0145  ,37.59446944444445,-121.88845,True,-6.79770565032959,0.0011163334712100972
      33C0155  ,37.69251666666666,-122.163025,True,-6.718277931213379,0.0012086177457906848
      33C0159  ,37.535799999999995,-121.92075,True,-6.678494930267334,0.0012576694290096968
      33C0160  ,37.685872222222216,-122.06325,True,-6.799436569213867,0.001114402859871463
      33C0169  ,37.631236111111114,-122.07313611111111,True,-6.676413059234619,0.0012602904619422816
      33C0174  ,37.68611666666666,-122.07340833333333,True,-6.799436569213867,0.001114402859871463
      33C0191  ,37.715975,-121.74074166666666,True,-6.544631481170654,0.0014378138464312777
      33C0192  ,37.71846388888889,-121.74325833333333,True,-6.551746368408203,0.0014276202691231273
      33C0193  ,37.723194444444445,-121.73229444444445,True,-6.544631481170654,0.0014378138464312777
      33C0194  ,37.683588888888885,-121.72499444444445,True,-6.507868766784668,0.0014916554033411744
      33C0195  ,37.67188888888889,-121.76816388888889,True,-6.434599876403809,0.001605050792627828
      33C0198  ,37.69855277777778,-121.8179,True,-6.573296070098877,0.0013971845958609128
      33C0203  ,37.68434722222222,-122.12963888888888,True,-6.680699348449707,0.0012549000532056337
      33C0205  ,37.68052222222222,-122.09383055555556,True,-6.87101411819458,0.0010374244599524291
      33C0206  ,37.68544444444444,-122.11679166666666,True,-6.6748881340026855,0.0012622137767501966
      33C0207  ,37.688872222222216,-122.16222222222223,True,-6.434455394744873,0.0016052827097825068
      33C0208  ,37.68580277777777,-122.15103611111111,True,-6.682564735412598,0.0012525613609678146
      33C0209  ,37.50199722222222,-121.95367777777778,True,-6.464224815368652,0.0015581986828523266
      33C0210  ,37.62446111111111,-122.07200833333333,True,-6.570927619934082,0.0014004976798356274
      33C0211  ,37.65868333333333,-122.07672222222222,True,-6.7640299797058105,0.0011545669045946122
      33C0214  ,37.64957222222222,-122.07478888888889,True,-6.838316917419434,0.0010719059885584208
